path,category,file_size,file_size_human,compressed_size,extension
overrides/config/voicechat/voicechat-client.properties,config,4897,4.78 KB,1740,.properties
overrides/config/voicechat/voicechat-server.properties,config,2441,2.38 KB,1105,.properties
overrides/config/wizards/items_v4.json,config,15093,14.74 KB,719,.json
overrides/config/wizards/tweaks.json,config,83,83 B,79,.json
overrides/config/wizards/villages.json,config,1317,1.29 KB,203,.json
overrides/config/world_preview/biome-colors.json,config,32731,31.96 KB,5530,.json
overrides/config/world_preview/config.json,config,526,526 B,254,.json
overrides/config/world_preview/missing-colors.json,config,11263,11.00 KB,2396,.json
overrides/config/world_preview/missing-structures.json,config,31024,30.30 KB,5905,.json
overrides/config/world_preview/renderConfig.json,config,269,269 B,158,.json
overrides/config/xaero/lib/profiles/default.cfg,config,121,121 B,95,.cfg
overrides/config/xaero/lib/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/config/xaero/lib/client.cfg,config,26,26 B,28,.cfg
overrides/config/xaero/lib/common.cfg,config,236,236 B,119,.cfg
overrides/config/xaero/minimap/profiles/info_display_config/default.cfg.txt,config,720,720 B,215,.txt
overrides/config/xaero/minimap/profiles/default.cfg,config,3666,3.58 KB,1171,.cfg
overrides/config/xaero/minimap/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/config/xaero/minimap/client.cfg,config,236,236 B,142,.cfg
overrides/config/xaero/minimap/common.cfg,config,147,147 B,97,.cfg
overrides/config/xaero/minimap/default_radar_categories_client.json,config,4713,4.60 KB,692,.json
overrides/config/xaero/minimap/default_radar_categories_server.json,config,4597,4.49 KB,450,.json
overrides/config/xaero/world-map/profiles/default.cfg,config,1379,1.35 KB,588,.cfg
overrides/config/xaero/world-map/server_profiles/default.cfg,config,75,75 B,59,.cfg
overrides/config/xaero/world-map/client.cfg,config,467,467 B,242,.cfg
overrides/config/xaero/world-map/common.cfg,config,141,141 B,96,.cfg
overrides/config/abridged.json,config,60,60 B,59,.json
overrides/config/accessories.json5,config,745,745 B,333,.json5
overrides/config/AddurDisc-common.json,config,107,107 B,80,.json
overrides/config/advancementinfo.json5,config,146,146 B,96,.json5
overrides/config/advancementplaques-common.toml,config,3020,2.95 KB,923,.toml
overrides/config/advancementscreenshot.json5,config,322,322 B,208,.json5
overrides/config/ambientsounds-client.json,config,4117,4.02 KB,883,.json
overrides/config/amendments-client.json,config,1963,1.92 KB,671,.json
overrides/config/amendments-common.json,config,2306,2.25 KB,819,.json
overrides/config/animatica.properties,config,0,0 B,2,.properties
overrides/config/appleskin.json5,config,1327,1.30 KB,518,.json5
overrides/config/armorposer.toml,config,77,77 B,61,.toml
overrides/config/armourers_workshop-client.toml,config,4888,4.77 KB,1693,.toml
overrides/config/armourers_workshop-common.toml,config,5650,5.52 KB,2126,.toml
overrides/config/asynclocator.properties,config,1232,1.20 KB,530,.properties
overrides/config/attributefix.json,config,8898,8.69 KB,767,.json
overrides/config/autohud.json5,config,3992,3.90 KB,812,.json5
overrides/config/automaticmemories.properties,config,265,265 B,190,.properties
overrides/config/awesomedungeonocean_1.properties,config,1571,1.53 KB,440,.properties
overrides/config/azurelib.json,config,509,509 B,252,.json
overrides/config/badoptimizations.txt,config,3004,2.93 KB,1222,.txt
overrides/config/bakery.json,config,2825,2.76 KB,512,.json
overrides/config/balm-client.toml,config,780,780 B,256,.toml
overrides/config/balm-common.toml,config,780,780 B,256,.toml
overrides/config/bbb.json,config,108,108 B,78,.json
overrides/config/beachparty.json,config,190,190 B,116,.json
overrides/config/beautify.json,config,118,118 B,94,.json
overrides/config/betterdeserttemples-fabric-1_20.toml,config,66,66 B,62,.toml
overrides/config/betterdungeons-fabric-1_20.toml,config,418,418 B,206,.toml
overrides/config/betterendisland-fabric-1_20.toml,config,75,75 B,70,.toml
overrides/config/betterf3.json,config,4925,4.81 KB,1094,.json
overrides/config/betterfortresses-fabric-1_20.toml,config,42,42 B,44,.toml
overrides/config/betterjungletemples-fabric-1_20.toml,config,65,65 B,56,.toml
overrides/config/betteroceanmonuments-fabric-1_20.toml,config,41,41 B,43,.toml
overrides/config/bigendcitiesmodconfig.properties,config,561,561 B,314,.properties
overrides/config/biome_replacer.properties,config,279,279 B,170,.properties
overrides/config/biomemusic.json,config,2100,2.05 KB,779,.json
overrides/config/bloomingnature.json,config,9927,9.69 KB,1222,.json
overrides/config/bodacious_berries.toml,config,0,0 B,2,.toml
overrides/config/boids.json5,config,727,727 B,374,.json5
overrides/config/bosses_of_mass_destruction.json5,config,1482,1.45 KB,549,.json5
overrides/config/bountifulfares.json,config,1089,1.06 KB,366,.json
overrides/config/bridgingmod.json,config,528,528 B,261,.json
overrides/config/cardinal-components-api.properties,config,273,273 B,188,.properties
overrides/config/carryon-client.json,config,676,676 B,359,.json
overrides/config/carryon-common.json,config,8829,8.62 KB,2599,.json
overrides/config/charmofundying-server.toml,config,275,275 B,143,.toml
overrides/config/chat_heads.json5,config,229,229 B,162,.json5
overrides/config/clean-debug.json,config,27,27 B,29,.json
overrides/config/clickadv.json,config,372,372 B,221,.json
overrides/config/clientsidenoteblocks.json,config,122,122 B,96,.json
overrides/config/clientsort-server.json,config,308,308 B,142,.json
overrides/config/clientsort.json,config,4363,4.26 KB,847,.json
overrides/config/collective.json5,config,960,960 B,534,.json5
overrides/config/colorfulhearts.toml,config,1751,1.71 KB,493,.toml
overrides/config/comforts-server.toml,config,1852,1.81 KB,730,.toml
overrides/config/connectiblechains.toml,config,71,71 B,65,.toml
overrides/config/continuity.json,config,122,122 B,83,.json
overrides/config/convenientdecor.json5,config,1091,1.07 KB,524,.json5
overrides/config/creeper_firework.json5,config,1064,1.04 KB,345,.json5
overrides/config/creeperoverhaul.jsonc,config,1850,1.81 KB,353,.jsonc
overrides/config/crittersandcompanions-common.toml,config,1561,1.52 KB,344,.toml
overrides/config/cupboard.json,config,1090,1.06 KB,477,.json
overrides/config/customsplashscreen.json,config,505,505 B,227,.json
overrides/config/default.json,config,1506,1.47 KB,618,.json
overrides/config/defaultoptions-common.toml,config,333,333 B,216,.toml
overrides/config/desolation.json5,config,191,191 B,112,.json5
overrides/config/DistantHorizons.toml,config,36631,35.77 KB,11059,.toml
overrides/config/do_a_barrel_roll-client.json,config,1763,1.72 KB,562,.json
overrides/config/do_a_barrel_roll-server.json,config,54,54 B,51,.json
overrides/config/draggable_lists.json5,config,68,68 B,51,.json5
overrides/config/dragonloot.json5,config,585,585 B,250,.json5
overrides/config/dramaticdoors-common.toml,config,609,609 B,273,.toml
overrides/config/dsurround.json,config,1786,1.74 KB,663,.json
overrides/config/dummmmmmy-client.json,config,1004,1004 B,457,.json
overrides/config/dummmmmmy-common.json,config,535,535 B,304,.json
overrides/config/dynamiccrosshair.json5,config,3774,3.69 KB,670,.json5
overrides/config/easyanvils-client.toml,config,71,71 B,57,.toml
overrides/config/easyanvils-server-1.toml.bak,config,3484,3.40 KB,1397,.bak
overrides/config/easyanvils-server.toml,config,3480,3.40 KB,1398,.toml
overrides/config/ecologics.json,config,544,544 B,231,.json
overrides/config/elytra-physics-config.json,config,212,212 B,128,.json
overrides/config/elytradrag.properties,config,307,307 B,187,.properties
overrides/config/emotecraft.json,config,4906,4.79 KB,1198,.json
overrides/config/emotecraft_emote_map.json,config,117,117 B,99,.json
overrides/config/enchantinginfuser-server-1.toml.bak,config,11956,11.68 KB,1954,.bak
overrides/config/enchantinginfuser-server-2.toml.bak,config,11956,11.68 KB,1954,.bak
overrides/config/enchantinginfuser-server-3.toml.bak,config,11956,11.68 KB,1954,.bak
overrides/config/enchantinginfuser-server.toml,config,11952,11.67 KB,1952,.toml
overrides/config/enchdesc.json,config,189,189 B,129,.json
overrides/config/Endercage.txt,config,178,178 B,131,.txt
overrides/config/enderitemod.json,config,441,441 B,202,.json
overrides/config/endermanoverhaul-client.jsonc,config,39,39 B,39,.jsonc
overrides/config/endermanoverhaul.jsonc,config,930,930 B,294,.jsonc
overrides/config/ends_delight-common.toml,config,671,671 B,313,.toml
overrides/config/enhanced_bes.properties,config,534,534 B,240,.properties
overrides/config/entity_model_features.json,config,1143,1.12 KB,497,.json
overrides/config/entity_texture_features.json,config,1420,1.39 KB,573,.json
overrides/config/entityculling.json,config,42,42 B,41,.json
overrides/config/etf_warnings.json,config,28,28 B,30,.json
overrides/config/exordium.json,config,1469,1.43 KB,240,.json
overrides/config/expandedstorage.json,config,142,142 B,109,.json
overrides/config/explorerscompass.json,config,1716,1.68 KB,725,.json
overrides/config/exposure-client.toml,config,6474,6.32 KB,2490,.toml
overrides/config/exposure-common.toml,config,560,560 B,335,.toml
overrides/config/exposure-server.toml,config,5151,5.03 KB,1971,.toml
overrides/config/fabric_loader_dependencies.json,config,209,209 B,110,.json
overrides/config/fallingleaves.json,config,601,601 B,292,.json
overrides/config/farm_and_charm.json,config,3152,3.08 KB,740,.json
overrides/config/farmersdelight-client.toml,config,365,365 B,190,.toml
overrides/config/farmersdelight-common.toml,config,4536,4.43 KB,1620,.toml
overrides/config/fastmove.json5,config,476,476 B,192,.json5
overrides/config/fastpaintings-common.json,config,164,164 B,136,.json
overrides/config/fastquit.toml,config,152,152 B,121,.toml
overrides/config/fennecfoxconfig.properties,config,156,156 B,88,.properties
overrides/config/ferritecore.mixin.properties,config,1524,1.49 KB,695,.properties
overrides/config/firstperson.json,config,480,480 B,243,.json
overrides/config/fishingreal-common.toml,config,332,332 B,191,.toml
overrides/config/flywheel.json,config,130,130 B,103,.json
overrides/config/FoodEffectTooltips.json5,config,170,170 B,126,.json5
overrides/config/footprintparticle.json,config,1925,1.88 KB,626,.json
overrides/config/forgeconfigapiport.toml,config,1580,1.54 KB,750,.toml
overrides/config/forgottengraves.json,config,1057,1.03 KB,465,.json
overrides/config/freecam.json5,config,549,549 B,280,.json5
overrides/config/friendlyfire.json,config,183,183 B,113,.json
overrides/config/friendsandfoes.json,config,1936,1.89 KB,511,.json
overrides/config/ftbanime-client.toml,config,62,62 B,65,.toml
overrides/config/ftbanime.json,config,34,34 B,36,.json
overrides/config/ftbxmodcompat.snbt,config,521,521 B,229,.snbt
overrides/config/galosphere.json,config,157,157 B,114,.json
overrides/config/goblintraders-entities.toml,config,7073,6.91 KB,875,.toml
overrides/config/gravelminer-common.toml,config,789,789 B,420,.toml
overrides/config/grindenchantments.json,config,880,880 B,300,.json
overrides/config/guardvillagers.json,config,877,877 B,378,.json
overrides/config/hangglider-client.toml,config,361,361 B,189,.toml
overrides/config/hangglider-server.toml,config,5264,5.14 KB,1322,.toml
overrides/config/harvest_with_ease-common.toml,config,3781,3.69 KB,1332,.toml
overrides/config/healingcampfire.json5,config,1229,1.20 KB,471,.json5
overrides/config/held-item-info.json,config,970,970 B,398,.json
overrides/config/herbalbrews.json,config,290,290 B,155,.json
overrides/config/herdspanic.json,config,156,156 B,111,.json
overrides/config/HorseBuff.toml,config,277,277 B,168,.toml
overrides/config/hybrid-aquatic.json,config,38520,37.62 KB,1793,.json
overrides/config/icarus.jsonc,config,532,532 B,238,.jsonc
overrides/config/icterine.yml,config,2380,2.32 KB,881,.yml
overrides/config/identifier_translation.json,config,402,402 B,153,.json
overrides/config/immediatelyfast.json,config,1061,1.04 KB,416,.json
overrides/config/immersive_aircraft.json,config,1149,1.12 KB,476,.json
overrides/config/immersive_armors.json,config,435,435 B,245,.json
overrides/config/immersive_machinery.json,config,1829,1.79 KB,468,.json
overrides/config/immersive_melodies.json,config,994,994 B,443,.json
overrides/config/immersive_optimization.json,config,857,857 B,349,.json
overrides/config/immersiveui.yaml,config,1350,1.32 KB,532,.yaml
overrides/config/indium-renderer.properties,config,150,150 B,128,.properties
overrides/config/ingameime.json,config,102,102 B,81,.json
overrides/config/inventoryhud.json,config,1686,1.65 KB,510,.json
overrides/config/iris.properties,config,306,306 B,232,.properties
overrides/config/itemborders-common-1.toml.bak,config,1227,1.20 KB,576,.bak
overrides/config/itemborders-common-2.toml.bak,config,1227,1.20 KB,576,.bak
overrides/config/itemborders-common-3.toml.bak,config,1227,1.20 KB,576,.bak
overrides/config/itemborders-common-4.toml.bak,config,1227,1.20 KB,576,.bak
overrides/config/itemborders-common-5.toml.bak,config,1227,1.20 KB,576,.bak
overrides/config/itemborders-common.toml,config,4676,4.57 KB,1974,.toml
overrides/config/items_displayed_config.properties,config,525,525 B,295,.properties
overrides/config/jecharacters.json,config,325,325 B,141,.json
overrides/config/jsonem.properties,config,50,50 B,52,.properties
overrides/config/jumpoverfences.toml,config,51,51 B,53,.toml
overrides/config/kltyton_record_store_config.json,config,1638,1.60 KB,493,.json
overrides/config/kltytontoxhcrepair-common.toml,config,1411,1.38 KB,522,.toml
overrides/config/lambdynlights.toml,config,18594,18.16 KB,4438,.toml
overrides/config/lavender_client_storage.json,config,127,127 B,104,.json
overrides/config/leavemybarsalone-client.toml,config,134,134 B,87,.toml
overrides/config/leavesbegone-server.toml,config,179,179 B,112,.toml
overrides/config/leawind_third_person.json,config,1959,1.91 KB,686,.json
overrides/config/letmedespawn.json,config,49,49 B,44,.json
overrides/config/libgui.json5,config,101,101 B,94,.json5
overrides/config/libraryferret_1.properties,config,193,193 B,163,.properties
overrides/config/lithium.properties,config,430,430 B,260,.properties
overrides/config/lithostitched.json,config,284,284 B,188,.json
overrides/config/lmft.json,config,66,66 B,60,.json
overrides/config/lootr.json,config,1214,1.19 KB,405,.json
overrides/config/lying_skeletons_config.properties,config,732,732 B,254,.properties
overrides/config/magicmirror.properties,config,799,799 B,388,.properties
overrides/config/meadow.json,config,110,110 B,76,.json
overrides/config/medievalend.json,config,2,2 B,4,.json
overrides/config/mermod-client.toml,config,127,127 B,95,.toml
overrides/config/mermod-server.toml,config,203,203 B,137,.toml
overrides/config/midnightlib.json,config,37,37 B,39,.json
overrides/config/mighty_mail.server.toml,config,893,893 B,460,.toml
overrides/config/mobs_of_mythology.properties,config,2127,2.08 KB,1093,.properties
overrides/config/modelfix-client.json,config,207,207 B,112,.json
overrides/config/modernfix-mixins.properties,config,4578,4.47 KB,1255,.properties
overrides/config/modmenu.json,config,816,816 B,306,.json
overrides/config/moonlight-client.json,config,286,286 B,206,.json
overrides/config/moonlight-common.json,config,339,339 B,215,.json
overrides/config/moreculling.toml,config,3211,3.14 KB,1260,.toml
overrides/config/moremusic.json,config,279,279 B,80,.json
overrides/config/MouseTweaks.cfg,config,135,135 B,88,.cfg
overrides/config/movingelevators-common.toml,config,593,593 B,275,.toml
overrides/config/MythicMountsConfig.json,config,19968,19.50 KB,2863,.json
overrides/config/naturalist.json,config,3691,3.60 KB,602,.json
overrides/config/natures_spirit.toml,config,2210,2.16 KB,686,.toml
overrides/config/naturescompass.json,config,1834,1.79 KB,770,.json
overrides/config/niftycarts-client.toml,config,551,551 B,206,.toml
overrides/config/niftycarts-common-1.toml.bak,config,4513,4.41 KB,715,.bak
overrides/config/niftycarts-common-2.toml.bak,config,3946,3.85 KB,635,.bak
overrides/config/niftycarts-common.toml,config,4535,4.43 KB,717,.toml
overrides/config/noindium.json,config,88,88 B,62,.json
overrides/config/notenoughanimations.json,config,1390,1.36 KB,476,.json
overrides/config/oneitem.json,config,2212,2.16 KB,508,.json
overrides/config/packetfixer.properties,config,510,510 B,308,.properties
overrides/config/paintings.toml,config,100,100 B,75,.toml
overrides/config/paraglider-common.toml,config,1332,1.30 KB,532,.toml
overrides/config/paraglider-player-states.toml,config,1522,1.49 KB,353,.toml
overrides/config/paraglider-server-1.toml.bak,config,0,0 B,2,.bak
overrides/config/paraglider-server-2.toml.bak,config,3115,3.04 KB,1382,.bak
overrides/config/paraglider-server-3.toml.bak,config,3115,3.04 KB,1382,.bak
overrides/config/paraglider-server-4.toml.bak,config,3115,3.04 KB,1384,.bak
overrides/config/paraglider-server.toml,config,3113,3.04 KB,1382,.toml
overrides/config/pas.json5,config,24,24 B,24,.json5
overrides/config/patchouli.json5,config,1063,1.04 KB,552,.json5
overrides/config/perception.yaml,config,680,680 B,365,.yaml
overrides/config/platform-client.toml,config,105,105 B,81,.toml
overrides/config/player-locator-plus.toml,config,490,490 B,261,.toml
overrides/config/polymorph-integrations.toml,config,294,294 B,197,.toml
overrides/config/recipeessentials.json,config,1389,1.36 KB,514,.json
overrides/config/replaymod-rendersettings.json,config,705,705 B,477,.json
overrides/config/replaymod-screenshotsettings.json,config,557,557 B,358,.json
overrides/config/replaymod.json,config,1812,1.77 KB,564,.json
overrides/config/repurposed_structures.json,config,88,88 B,73,.json
overrides/config/resourceful-config-web.json,config,196,196 B,133,.json
overrides/config/respawnablepets.json,config,25,25 B,27,.json
overrides/config/ribbits-fabric-1_20_1.toml,config,34,34 B,36,.toml
overrides/config/ribbits-options.json,config,33,33 B,35,.json
overrides/config/rocks.json,config,701,701 B,221,.json
overrides/config/rottencreatures-common.toml,config,618,618 B,234,.toml
overrides/config/rrp.properties,config,148,148 B,127,.properties
overrides/config/seasonhud-client.toml,config,3337,3.26 KB,1018,.toml
overrides/config/seasonhud-server.toml,config,428,428 B,247,.toml
overrides/config/seasons.json,config,712,712 B,344,.json
overrides/config/shouldersurfing-client.toml,config,16516,16.13 KB,3202,.toml
overrides/config/showmeyourskin-server.json,config,67,67 B,49,.json
overrides/config/showmeyourskin.json,config,1451,1.42 KB,260,.json
overrides/config/sidebar_buttons.json,config,192,192 B,98,.json
overrides/config/simplehats.json,config,85228,83.23 KB,3857,.json
overrides/config/sit.json5,config,331,331 B,198,.json5
overrides/config/skinlayers.json,config,400,400 B,173,.json
overrides/config/smallships-client.toml,config,1185,1.16 KB,525,.toml
overrides/config/smallships-common.toml,config,6200,6.05 KB,1431,.toml
overrides/config/smarterfarmers-common.json,config,253,253 B,180,.json
overrides/config/smoothparticles.json,config,58,58 B,51,.json
overrides/config/smsn.json,config,1336,1.30 KB,533,.json
overrides/config/snowyspirit-client.json,config,202,202 B,154,.json
overrides/config/snowyspirit-common.json,config,1403,1.37 KB,562,.json
overrides/config/sodium-extra-options.json,config,1509,1.47 KB,532,.json
overrides/config/sodium-extra.properties,config,360,360 B,227,.properties
overrides/config/sodium-fingerprint.json,config,427,427 B,260,.json
overrides/config/sodium-mixins.properties,config,265,265 B,178,.properties
overrides/config/sodium-options.json,config,627,627 B,306,.json
overrides/config/sodium-shadowy-path-blocks-options.json,config,107,107 B,86,.json
overrides/config/soundphysics.properties,config,4992,4.88 KB,1833,.properties
overrides/config/sparsestructures.json5,config,1903,1.86 KB,835,.json5
overrides/config/spelunker.hjson,config,4009,3.92 KB,1041,.hjson
overrides/config/spikyspikes-server.toml,config,627,627 B,165,.toml
overrides/config/spittingimage.json,config,48,48 B,46,.json
overrides/config/starterkit.json5,config,1376,1.34 KB,677,.json5
overrides/config/stoneworks-common.toml,config,120,120 B,96,.toml
overrides/config/structurecredits-config.json,config,6519,6.37 KB,1976,.json
overrides/config/subtitle_highlight.json,config,1148,1.12 KB,512,.json
overrides/config/supplementaries-client.json,config,3655,3.57 KB,1318,.json
overrides/config/supplementaries-common.json,config,9749,9.52 KB,2797,.json
overrides/config/swampier_swamps.json5,config,3496,3.41 KB,1444,.json5
overrides/config/sweeper-common.toml,config,3621,3.54 KB,1342,.toml
overrides/config/tectonic.json,config,1234,1.21 KB,433,.json
overrides/config/terrablender.toml,config,550,550 B,220,.toml
overrides/config/the_bumblezone.json,config,4738,4.63 KB,1607,.json
overrides/config/things.json5,config,561,561 B,308,.json5
overrides/config/timeoutout.json,config,134,134 B,84,.json
overrides/config/tips.json,config,274,274 B,172,.json
overrides/config/tlc.json,config,139,139 B,113,.json
overrides/config/toms_storage.json,config,328,328 B,176,.json
overrides/config/tooltipoverhaul.toml,config,1655,1.62 KB,699,.toml
overrides/config/tradingpost-server.toml,config,994,994 B,507,.toml
overrides/config/trajectory-preview.properties,config,83,83 B,72,.properties
overrides/config/tramplenomore.json,config,121,121 B,78,.json
overrides/config/tramplestopper.json,config,49,49 B,48,.json
overrides/config/transition.json,config,62,62 B,60,.json
overrides/config/trashslot-common.toml,config,755,755 B,403,.toml
overrides/config/travelersbackpack.json5,config,11269,11.00 KB,2952,.json5
overrides/config/travelerstitles-fabric-1_20.toml,config,726,726 B,292,.toml
overrides/config/tree-hollows.json,config,62,62 B,50,.json
overrides/config/trender.json,config,44,44 B,42,.json
overrides/config/tumbleweed.properties,config,718,718 B,403,.properties
overrides/config/ubesdelight.json,config,315,315 B,162,.json
overrides/config/universalbonemeal-server.toml,config,1593,1.56 KB,561,.toml
overrides/config/vanillabackport-client-1.toml.bak,config,0,0 B,2,.bak
overrides/config/vanillabackport-client.toml,config,401,401 B,235,.toml
overrides/config/vanillabackport-common.toml,config,2314,2.26 KB,814,.toml
overrides/config/vanillin.json,config,742,742 B,169,.json
overrides/config/villagernames.json5,config,1322,1.29 KB,570,.json5
overrides/config/vinery.json,config,4264,4.16 KB,654,.json
overrides/config/visual_workbench.json,config,11520,11.25 KB,1632,.json
overrides/config/visuality.json,config,1144,1.12 KB,321,.json
overrides/config/visualworkbench-client.toml,config,313,313 B,170,.toml
overrides/config/wands.json,config,1917,1.87 KB,616,.json
overrides/config/watut-client.toml,config,3192,3.12 KB,1303,.toml
overrides/config/watut-common.toml,config,140,140 B,125,.toml
overrides/config/watut-item-arm-adjustments.json,config,3355,3.28 KB,920,.json
overrides/config/watut-server.toml,config,2876,2.81 KB,1278,.toml
overrides/config/waystones-common.toml,config,6669,6.51 KB,2171,.toml
overrides/config/weaponmaster_ydm_config.properties,config,7133,6.97 KB,814,.properties
overrides/config/wildernature.json,config,1408,1.38 KB,338,.json
overrides/config/winterly.json,config,285,285 B,161,.json
overrides/config/xaerohud.txt,config,122,122 B,87,.txt
overrides/config/xaerominimap-common.txt.backup0,config,145,145 B,90,.backup0
overrides/config/xaeropatreon.txt,config,0,0 B,2,.txt
overrides/config/xaeroplus.txt,config,4107,4.01 KB,1166,.txt
overrides/config/xaeroworldmap-common.txt.backup0,config,120,120 B,84,.backup0
overrides/config/xaeroworldmap.txt.backup0,config,1219,1.19 KB,594,.backup0
overrides/config/xbob.json,config,129,129 B,65,.json
overrides/config/yacl.json5,config,36,36 B,38,.json5
overrides/config/zoomify.json,config,708,708 B,327,.json
overrides/CustomSkinLoader/CustomSkinLoader.json,CustomSkinLoader,2584,2.52 KB,752,.json
overrides/defaultconfigs/ftbchunks/client-config.snbt,defaultconfigs,163,163 B,130,.snbt
overrides/defaultconfigs/ftbchunks/ftbchunks-world.snbt,defaultconfigs,181,181 B,157,.snbt
overrides/defaultconfigs/ftblibrary/ftblibrary-client.snbt,defaultconfigs,157,157 B,127,.snbt
overrides/defaultconfigs/ftbquests/client-config.snbt,defaultconfigs,163,163 B,130,.snbt
overrides/defaultconfigs/ftbultimine/ftbultimine-client.snbt,defaultconfigs,158,158 B,127,.snbt
overrides/defaultconfigs/ftbultimine/ftbultimine-server.snbt,defaultconfigs,179,179 B,148,.snbt
overrides/defaultconfigs/ftbxmodcompat/ftbxmodcompat.snbt,defaultconfigs,154,154 B,125,.snbt
overrides/defaultconfigs/ftbessentials-server.snbt,defaultconfigs,234,234 B,161,.snbt
overrides/emotes/Basket Head.json,emotes,26927,26.30 KB,2187,.json
overrides/emotes/Basket Head.png,emotes,55992,54.68 KB,55814,.png
overrides/emotes/bend_sit.json,emotes,1037,1.01 KB,414,.json
overrides/emotes/Blending In.json,emotes,4708,4.60 KB,519,.json
overrides/emotes/Blending In.png,emotes,12755,12.46 KB,12740,.png
overrides/emotes/blow kiss.json,emotes,9679,9.45 KB,691,.json
overrides/emotes/blow kiss.png,emotes,108562,106.02 KB,108597,.png
overrides/emotes/bow1.json,emotes,12949,12.65 KB,626,.json
overrides/emotes/bow2.json,emotes,12960,12.66 KB,625,.json
overrides/emotes/BPS_bloop.json,emotes,30173,29.47 KB,1413,.json
overrides/emotes/Breakdance Flare.json,emotes,108055,105.52 KB,8356,.json
overrides/emotes/Breakdance Flare.png,emotes,604533,590.36 KB,590365,.png
overrides/emotes/campfire_sit1.json,emotes,57578,56.23 KB,2149,.json
overrides/emotes/Check the time (Left).json,emotes,10360,10.12 KB,1099,.json
overrides/emotes/Check the time (Left).png,emotes,93694,91.50 KB,93646,.png
overrides/emotes/Check the time (Right).json,emotes,10136,9.90 KB,1040,.json
overrides/emotes/Check the time (Right).png,emotes,113720,111.05 KB,113618,.png
overrides/emotes/club penguin dance.json,emotes,34766,33.95 KB,1958,.json
overrides/emotes/club penguin dance.png,emotes,45952,44.88 KB,45611,.png
overrides/emotes/cool sit.json,emotes,9128,8.91 KB,716,.json
overrides/emotes/cool sit.png,emotes,31067,30.34 KB,30962,.png
overrides/emotes/cross.json,emotes,13104,12.80 KB,757,.json
overrides/emotes/Cидеть облокотившись на стол.json,emotes,11851,11.57 KB,961,.json
overrides/emotes/dab.json,emotes,22534,22.01 KB,900,.json
overrides/emotes/Dance (Ralsei).json,emotes,20892,20.40 KB,1134,.json
overrides/emotes/Dance (Ralsei).png,emotes,3306,3.23 KB,2977,.png
overrides/emotes/Death.json,emotes,40563,39.61 KB,3025,.json
overrides/emotes/Death.png,emotes,179981,175.76 KB,179945,.png
overrides/emotes/devinsit.json,emotes,18094,17.67 KB,1409,.json
overrides/emotes/devinsleep1.json,emotes,4813,4.70 KB,638,.json
overrides/emotes/devinsleep2.json,emotes,12783,12.48 KB,1044,.json
overrides/emotes/devinsleep3.json,emotes,4777,4.67 KB,605,.json
overrides/emotes/die and respawn.json,emotes,31690,30.95 KB,2136,.json
overrides/emotes/die and respawn.png,emotes,19510,19.05 KB,19201,.png
overrides/emotes/do_eternal_rest_and_respawn.json,emotes,93310,91.12 KB,3546,.json
overrides/emotes/Dragged down.json,emotes,14288,13.95 KB,1008,.json
overrides/emotes/Dragged down.png,emotes,19465,19.01 KB,18965,.png
overrides/emotes/Drinking liquid.json,emotes,15287,14.93 KB,1049,.json
overrides/emotes/Drinking liquid.png,emotes,19163,18.71 KB,18551,.png
overrides/emotes/Drunk fall.json,emotes,13499,13.18 KB,954,.json
overrides/emotes/Explosion.json,emotes,21836,21.32 KB,1498,.json
overrides/emotes/Explosion.png,emotes,13653,13.33 KB,13415,.png
overrides/emotes/F.json,emotes,30869,30.15 KB,1146,.json
overrides/emotes/floss_dance3.json,emotes,75728,73.95 KB,3684,.json
overrides/emotes/Front flip.json,emotes,11942,11.66 KB,811,.json
overrides/emotes/Front Lying.json,emotes,11331,11.07 KB,844,.json
overrides/emotes/Front Lying.png,emotes,31280,30.55 KB,30740,.png
overrides/emotes/Gets down.json,emotes,38273,37.38 KB,2778,.json
overrides/emotes/Gets down.png,emotes,50229,49.05 KB,50184,.png
overrides/emotes/grace.json,emotes,15338,14.98 KB,877,.json
overrides/emotes/head escape.json,emotes,14262,13.93 KB,1301,.json
overrides/emotes/head escape.png,emotes,955071,932.69 KB,774473,.png
overrides/emotes/headball.json,emotes,45670,44.60 KB,2301,.json
overrides/emotes/Headpat.json,emotes,15019,14.67 KB,1292,.json
overrides/emotes/Headpat.png,emotes,70387,68.74 KB,70348,.png
overrides/emotes/headspin.json,emotes,589,589 B,345,.json
overrides/emotes/heart.json,emotes,39141,38.22 KB,1916,.json
overrides/emotes/hearthands.json,emotes,28061,27.40 KB,1361,.json
overrides/emotes/Hi.json,emotes,6239,6.09 KB,649,.json
overrides/emotes/Hi.png,emotes,76517,74.72 KB,76467,.png
overrides/emotes/Hug Blahaj.json,emotes,9750,9.52 KB,867,.json
overrides/emotes/Hug Blahaj.png,emotes,66981,65.41 KB,65700,.png
overrides/emotes/hug.json,emotes,15349,14.99 KB,1202,.json
overrides/emotes/Hug.png,emotes,71754,70.07 KB,71668,.png
overrides/emotes/hunchback.json,emotes,19878,19.41 KB,802,.json
overrides/emotes/Inspect.json,emotes,26485,25.86 KB,1460,.json
overrides/emotes/into pieces.json,emotes,32367,31.61 KB,2134,.json
