path,relative_path,category,file_size,file_size_human,compressed_size,extension
overrides/config/lycanitesmobs/equipment/clinkscythe.json,config/lycanitesmobs/equipment/clinkscythe.json,config,2291,2.24 KB,473,.json
overrides/config/lycanitesmobs/equipment/conbabutt.json,config/lycanitesmobs/equipment/conbabutt.json,config,942,942 B,273,.json
overrides/config/lycanitesmobs/equipment/darklingskull.json,config/lycanitesmobs/equipment/darklingskull.json,config,1538,1.50 KB,382,.json
overrides/config/lycanitesmobs/equipment/deioneusheart.json,config/lycanitesmobs/equipment/deioneusheart.json,config,1759,1.72 KB,354,.json
overrides/config/lycanitesmobs/equipment/eechetikarm.json,config/lycanitesmobs/equipment/eechetikarm.json,config,902,902 B,267,.json
overrides/config/lycanitesmobs/equipment/entarm.json,config/lycanitesmobs/equipment/entarm.json,config,984,984 B,273,.json
overrides/config/lycanitesmobs/equipment/epionwing.json,config/lycanitesmobs/equipment/epionwing.json,config,2150,2.10 KB,416,.json
overrides/config/lycanitesmobs/equipment/erepededrill - Copy.json,config/lycanitesmobs/equipment/erepededrill - Copy.json,config,2569,2.51 KB,412,.json
overrides/config/lycanitesmobs/equipment/erepededrill.json,config/lycanitesmobs/equipment/erepededrill.json,config,3174,3.10 KB,486,.json
overrides/config/lycanitesmobs/equipment/ettinclub - Copy.json,config/lycanitesmobs/equipment/ettinclub - Copy.json,config,991,991 B,280,.json
overrides/config/lycanitesmobs/equipment/ettinclub.json,config/lycanitesmobs/equipment/ettinclub.json,config,1587,1.55 KB,366,.json
overrides/config/lycanitesmobs/equipment/eyewigeye.json,config/lycanitesmobs/equipment/eyewigeye.json,config,959,959 B,275,.json
overrides/config/lycanitesmobs/equipment/frostweaverleg.json,config/lycanitesmobs/equipment/frostweaverleg.json,config,2184,2.13 KB,430,.json
overrides/config/lycanitesmobs/equipment/gammasphere.json,config/lycanitesmobs/equipment/gammasphere.json,config,1756,1.71 KB,350,.json
overrides/config/lycanitesmobs/equipment/geonachfist.json,config/lycanitesmobs/equipment/geonachfist.json,config,1582,1.54 KB,384,.json
overrides/config/lycanitesmobs/equipment/geonachspear.json,config/lycanitesmobs/equipment/geonachspear.json,config,1584,1.55 KB,395,.json
overrides/config/lycanitesmobs/equipment/goldscepterhead.json,config/lycanitesmobs/equipment/goldscepterhead.json,config,242,242 B,146,.json
overrides/config/lycanitesmobs/equipment/grueclaw.json,config/lycanitesmobs/equipment/grueclaw.json,config,1821,1.78 KB,435,.json
overrides/config/lycanitesmobs/equipment/ioraystinger.json,config/lycanitesmobs/equipment/ioraystinger.json,config,972,972 B,281,.json
overrides/config/lycanitesmobs/equipment/ironaxehead.json,config/lycanitesmobs/equipment/ironaxehead.json,config,302,302 B,146,.json
overrides/config/lycanitesmobs/equipment/ironhilt.json,config/lycanitesmobs/equipment/ironhilt.json,config,412,412 B,203,.json
overrides/config/lycanitesmobs/equipment/ironpaxel.json,config/lycanitesmobs/equipment/ironpaxel.json,config,736,736 B,229,.json
overrides/config/lycanitesmobs/equipment/ironpikejoint.json,config/lycanitesmobs/equipment/ironpikejoint.json,config,239,239 B,146,.json
overrides/config/lycanitesmobs/equipment/ironrod.json,config/lycanitesmobs/equipment/ironrod.json,config,302,302 B,151,.json
overrides/config/lycanitesmobs/equipment/lacedonhead.json,config/lycanitesmobs/equipment/lacedonhead.json,config,823,823 B,261,.json
overrides/config/lycanitesmobs/equipment/malwratheye.json,config/lycanitesmobs/equipment/malwratheye.json,config,1783,1.74 KB,366,.json
overrides/config/lycanitesmobs/equipment/naxiriseye.json,config/lycanitesmobs/equipment/naxiriseye.json,config,983,983 B,284,.json
overrides/config/lycanitesmobs/equipment/raidrablade.json,config/lycanitesmobs/equipment/raidrablade.json,config,2116,2.07 KB,450,.json
overrides/config/lycanitesmobs/equipment/reaperclaw - Copy.json,config/lycanitesmobs/equipment/reaperclaw - Copy.json,config,2265,2.21 KB,435,.json
overrides/config/lycanitesmobs/equipment/reaperclaw.json,config/lycanitesmobs/equipment/reaperclaw.json,config,2259,2.21 KB,433,.json
overrides/config/lycanitesmobs/equipment/reiverhorns.json,config/lycanitesmobs/equipment/reiverhorns.json,config,1009,1009 B,361,.json
overrides/config/lycanitesmobs/equipment/remobrawing.json,config/lycanitesmobs/equipment/remobrawing.json,config,2268,2.21 KB,499,.json
overrides/config/lycanitesmobs/equipment/serpixmandible.json,config/lycanitesmobs/equipment/serpixmandible.json,config,2140,2.09 KB,434,.json
overrides/config/lycanitesmobs/equipment/spectretendril.json,config/lycanitesmobs/equipment/spectretendril.json,config,1337,1.31 KB,366,.json
overrides/config/lycanitesmobs/equipment/sprigganheart.json,config/lycanitesmobs/equipment/sprigganheart.json,config,1709,1.67 KB,321,.json
overrides/config/lycanitesmobs/equipment/sprigganroot.json,config/lycanitesmobs/equipment/sprigganroot.json,config,1155,1.13 KB,316,.json
overrides/config/lycanitesmobs/equipment/stryderheart.json,config/lycanitesmobs/equipment/stryderheart.json,config,1759,1.72 KB,354,.json
overrides/config/lycanitesmobs/equipment/sutiramustinger.json,config/lycanitesmobs/equipment/sutiramustinger.json,config,1291,1.26 KB,330,.json
overrides/config/lycanitesmobs/equipment/sylphwing.json,config/lycanitesmobs/equipment/sylphwing.json,config,1207,1.18 KB,341,.json
overrides/config/lycanitesmobs/equipment/uvaraptorskull.json,config/lycanitesmobs/equipment/uvaraptorskull.json,config,1360,1.33 KB,337,.json
overrides/config/lycanitesmobs/equipment/vapulacrystal.json,config/lycanitesmobs/equipment/vapulacrystal.json,config,1790,1.75 KB,452,.json
overrides/config/lycanitesmobs/equipment/ventoraptorskull.json,config/lycanitesmobs/equipment/ventoraptorskull.json,config,1363,1.33 KB,337,.json
overrides/config/lycanitesmobs/equipment/vespidstinger.json,config/lycanitesmobs/equipment/vespidstinger.json,config,824,824 B,265,.json
overrides/config/lycanitesmobs/equipment/wargskull.json,config/lycanitesmobs/equipment/wargskull.json,config,1519,1.48 KB,344,.json
overrides/config/lycanitesmobs/equipment/wendigoantler.json,config/lycanitesmobs/equipment/wendigoantler.json,config,2111,2.06 KB,441,.json
overrides/config/lycanitesmobs/equipment/wildkinarm.json,config/lycanitesmobs/equipment/wildkinarm.json,config,2304,2.25 KB,403,.json
overrides/config/lycanitesmobs/equipment/woodenhilt.json,config/lycanitesmobs/equipment/woodenhilt.json,config,237,237 B,146,.json
overrides/config/lycanitesmobs/equipment/woodenpaxel.json,config/lycanitesmobs/equipment/woodenpaxel.json,config,838,838 B,242,.json
overrides/config/lycanitesmobs/equipment/woodenrod.json,config/lycanitesmobs/equipment/woodenrod.json,config,235,235 B,143,.json
overrides/config/lycanitesmobs/equipment/wraithskull.json,config/lycanitesmobs/equipment/wraithskull.json,config,1486,1.45 KB,337,.json
overrides/config/lycanitesmobs/equipment/xaphanspine.json,config/lycanitesmobs/equipment/xaphanspine.json,config,981,981 B,272,.json
overrides/config/lycanitesmobs/equipment/zephyrcloud.json,config/lycanitesmobs/equipment/zephyrcloud.json,config,856,856 B,294,.json
overrides/config/lycanitesmobs/general BACK UP.cfg bak up,config/lycanitesmobs/general BACK UP.cfg bak up,config,10170,9.93 KB,2645,.cfg bak up
overrides/config/lycanitesmobs/general.cfg,config/lycanitesmobs/general.cfg,config,27630,26.98 KB,6045,.cfg
overrides/config/lycanitesmobs/general.cfg test build 6 bakup,config/lycanitesmobs/general.cfg test build 6 bakup,config,19438,18.98 KB,4374,.cfg test build 6 bakup
overrides/config/lycanitesmobs/general.cfg the chosen one,config/lycanitesmobs/general.cfg the chosen one,config,17044,16.64 KB,4001,.cfg the chosen one
overrides/config/lycanitesmobs/globalmobevent.json,config/lycanitesmobs/globalmobevent.json,config,45,45 B,43,.json
overrides/config/lycanitesmobs/globalspawner.json,config/lycanitesmobs/globalspawner.json,config,45,45 B,43,.json
overrides/config/lycanitesmobs/itemlists.cfg,config/lycanitesmobs/itemlists.cfg,config,1791,1.75 KB,589,.cfg
overrides/config/lycanitesmobs/items/amber_cake.json,config/lycanitesmobs/items/amber_cake.json,config,360,360 B,204,.json
overrides/config/lycanitesmobs/items/battle_burrito.json,config/lycanitesmobs/items/battle_burrito.json,config,902,902 B,271,.json
overrides/config/lycanitesmobs/items/blood_chili.json,config/lycanitesmobs/items/blood_chili.json,config,366,366 B,205,.json
overrides/config/lycanitesmobs/items/bulwark_burger.json,config/lycanitesmobs/items/bulwark_burger.json,config,370,370 B,207,.json
overrides/config/lycanitesmobs/items/caecilian_ramen.json,config/lycanitesmobs/items/caecilian_ramen.json,config,373,373 B,211,.json
overrides/config/lycanitesmobs/items/cooked_arisaur_meat.json,config/lycanitesmobs/items/cooked_arisaur_meat.json,config,380,380 B,216,.json
overrides/config/lycanitesmobs/items/cooked_aspid_meat.json,config/lycanitesmobs/items/cooked_aspid_meat.json,config,374,374 B,210,.json
overrides/config/lycanitesmobs/items/cooked_bobeko_meat.json,config/lycanitesmobs/items/cooked_bobeko_meat.json,config,373,373 B,212,.json
overrides/config/lycanitesmobs/items/cooked_cephignis_meat.json,config/lycanitesmobs/items/cooked_cephignis_meat.json,config,381,381 B,217,.json
overrides/config/lycanitesmobs/items/cooked_chupacabra_meat.json,config/lycanitesmobs/items/cooked_chupacabra_meat.json,config,376,376 B,216,.json
overrides/config/lycanitesmobs/items/cooked_concapede_meat.json,config/lycanitesmobs/items/cooked_concapede_meat.json,config,511,511 B,241,.json
overrides/config/lycanitesmobs/items/cooked_ika_meat.json,config/lycanitesmobs/items/cooked_ika_meat.json,config,377,377 B,216,.json
overrides/config/lycanitesmobs/items/cooked_joust_meat.json,config/lycanitesmobs/items/cooked_joust_meat.json,config,367,367 B,209,.json
overrides/config/lycanitesmobs/items/cooked_krake_meat.json,config/lycanitesmobs/items/cooked_krake_meat.json,config,375,375 B,212,.json
overrides/config/lycanitesmobs/items/cooked_maka_meat.json,config/lycanitesmobs/items/cooked_maka_meat.json,config,371,371 B,211,.json
overrides/config/lycanitesmobs/items/cooked_pinky_meat.json,config/lycanitesmobs/items/cooked_pinky_meat.json,config,370,370 B,211,.json
overrides/config/lycanitesmobs/items/cooked_silex_meat.json,config/lycanitesmobs/items/cooked_silex_meat.json,config,377,377 B,214,.json
overrides/config/lycanitesmobs/items/cooked_yale_meat.json,config/lycanitesmobs/items/cooked_yale_meat.json,config,366,366 B,209,.json
overrides/config/lycanitesmobs/items/devil_lasagna.json,config/lycanitesmobs/items/devil_lasagna.json,config,367,367 B,207,.json
overrides/config/lycanitesmobs/items/explorers_risotto.json,config/lycanitesmobs/items/explorers_risotto.json,config,1040,1.02 KB,288,.json
overrides/config/lycanitesmobs/items/lapis_fish_and_chips.json,config/lycanitesmobs/items/lapis_fish_and_chips.json,config,381,381 B,218,.json
overrides/config/lycanitesmobs/items/moss_pie.json,config/lycanitesmobs/items/moss_pie.json,config,366,366 B,201,.json
overrides/config/lycanitesmobs/items/paleo_salad.json,config/lycanitesmobs/items/paleo_salad.json,config,373,373 B,210,.json
overrides/config/lycanitesmobs/items/pale_soup.json,config/lycanitesmobs/items/pale_soup.json,config,365,365 B,201,.json
overrides/config/lycanitesmobs/items/peaks_kebab.json,config/lycanitesmobs/items/peaks_kebab.json,config,362,362 B,206,.json
overrides/config/lycanitesmobs/items/raw_arisaur_meat.json,config/lycanitesmobs/items/raw_arisaur_meat.json,config,374,374 B,212,.json
overrides/config/lycanitesmobs/items/raw_aspid_meat.json,config/lycanitesmobs/items/raw_aspid_meat.json,config,365,365 B,208,.json
overrides/config/lycanitesmobs/items/raw_bobeko_meat.json,config/lycanitesmobs/items/raw_bobeko_meat.json,config,368,368 B,209,.json
overrides/config/lycanitesmobs/items/raw_chupacabra_meat.json,config/lycanitesmobs/items/raw_chupacabra_meat.json,config,372,372 B,212,.json
overrides/config/lycanitesmobs/items/raw_concapede_meat.json,config/lycanitesmobs/items/raw_concapede_meat.json,config,371,371 B,210,.json
overrides/config/lycanitesmobs/items/raw_ika_meat.json,config/lycanitesmobs/items/raw_ika_meat.json,config,367,367 B,209,.json
overrides/config/lycanitesmobs/items/raw_joust_meat.json,config/lycanitesmobs/items/raw_joust_meat.json,config,367,367 B,209,.json
overrides/config/lycanitesmobs/items/raw_krake_meat.json,config/lycanitesmobs/items/raw_krake_meat.json,config,368,368 B,210,.json
overrides/config/lycanitesmobs/items/raw_maka_meat.json,config/lycanitesmobs/items/raw_maka_meat.json,config,366,366 B,208,.json
overrides/config/lycanitesmobs/items/raw_pinky_meat.json,config/lycanitesmobs/items/raw_pinky_meat.json,config,365,365 B,208,.json
overrides/config/lycanitesmobs/items/raw_silex_meat.json,config/lycanitesmobs/items/raw_silex_meat.json,config,374,374 B,210,.json
overrides/config/lycanitesmobs/items/raw_yale_meat.json,config/lycanitesmobs/items/raw_yale_meat.json,config,372,372 B,211,.json
overrides/config/lycanitesmobs/items/searing_taco.json,config/lycanitesmobs/items/searing_taco.json,config,372,372 B,208,.json
overrides/config/lycanitesmobs/items/seashell_maki.json,config/lycanitesmobs/items/seashell_maki.json,config,377,377 B,216,.json
overrides/config/lycanitesmobs/items/tropical_curry.json,config/lycanitesmobs/items/tropical_curry.json,config,504,504 B,237,.json
overrides/config/lycanitesmobs/mobevents 292 electricboogaloo.zip,config/lycanitesmobs/mobevents 292 electricboogaloo.zip,config,30856,30.13 KB,22441,.zip
overrides/config/lycanitesmobs/mobevents.cfg,config/lycanitesmobs/mobevents.cfg,config,1335,1.30 KB,458,.cfg
overrides/config/lycanitesmobs/mobeventschedule.json,config/lycanitesmobs/mobeventschedule.json,config,44,44 B,42,.json
overrides/config/lycanitesmobs/mobevents/aberrant_assimilation.json,config/lycanitesmobs/mobevents/aberrant_assimilation.json,config,273,273 B,163,.json
overrides/config/lycanitesmobs/mobevents/aberrant_assimilation_landspawner.json,config/lycanitesmobs/mobevents/aberrant_assimilation_landspawner.json,config,1113,1.09 KB,376,.json
overrides/config/lycanitesmobs/mobevents/aberrant_assimilation_skyspawner.json,config/lycanitesmobs/mobevents/aberrant_assimilation_skyspawner.json,config,879,879 B,352,.json
overrides/config/lycanitesmobs/mobevents/amalgalich.json,config/lycanitesmobs/mobevents/amalgalich.json,config,574,574 B,258,.json
overrides/config/lycanitesmobs/mobevents/arachnophobia.json,config/lycanitesmobs/mobevents/arachnophobia.json,config,397,397 B,204,.json
overrides/config/lycanitesmobs/mobevents/arachnophobia_spawner.json,config/lycanitesmobs/mobevents/arachnophobia_spawner.json,config,939,939 B,358,.json
overrides/config/lycanitesmobs/mobevents/asmodeus.json,config/lycanitesmobs/mobevents/asmodeus.json,config,639,639 B,280,.json
overrides/config/lycanitesmobs/mobevents/bamstorm.json,config/lycanitesmobs/mobevents/bamstorm.json,config,478,478 B,218,.json
overrides/config/lycanitesmobs/mobevents/bamstorm_landspawner.json,config/lycanitesmobs/mobevents/bamstorm_landspawner.json,config,993,993 B,360,.json
overrides/config/lycanitesmobs/mobevents/bamstorm_skyspawner.json,config/lycanitesmobs/mobevents/bamstorm_skyspawner.json,config,994,994 B,364,.json
overrides/config/lycanitesmobs/mobevents/blackplague.json,config/lycanitesmobs/mobevents/blackplague.json,config,324,324 B,176,.json
overrides/config/lycanitesmobs/mobevents/blackplague_landspawner.json,config/lycanitesmobs/mobevents/blackplague_landspawner.json,config,930,930 B,358,.json
overrides/config/lycanitesmobs/mobevents/blackplague_skyspawner.json,config/lycanitesmobs/mobevents/blackplague_skyspawner.json,config,887,887 B,355,.json
overrides/config/lycanitesmobs/mobevents/bladeflurry.json,config/lycanitesmobs/mobevents/bladeflurry.json,config,395,395 B,200,.json
overrides/config/lycanitesmobs/mobevents/bladeflurry_spawner.json,config/lycanitesmobs/mobevents/bladeflurry_spawner.json,config,858,858 B,347,.json
overrides/config/lycanitesmobs/mobevents/boulderdash.json,config/lycanitesmobs/mobevents/boulderdash.json,config,395,395 B,203,.json
overrides/config/lycanitesmobs/mobevents/boulderdash_spawner.json,config/lycanitesmobs/mobevents/boulderdash_spawner.json,config,857,857 B,345,.json
overrides/config/lycanitesmobs/mobevents/cinderfall.json,config/lycanitesmobs/mobevents/cinderfall.json,config,321,321 B,170,.json
overrides/config/lycanitesmobs/mobevents/cinderfall_spawner.json,config/lycanitesmobs/mobevents/cinderfall_spawner.json,config,784,784 B,328,.json
overrides/config/lycanitesmobs/mobevents/dragonsroar.json,config/lycanitesmobs/mobevents/dragonsroar.json,config,263,263 B,157,.json
overrides/config/lycanitesmobs/mobevents/dragonsroar_skyspawner.json,config/lycanitesmobs/mobevents/dragonsroar_skyspawner.json,config,1009,1009 B,374,.json
overrides/config/lycanitesmobs/mobevents/eruption.json,config/lycanitesmobs/mobevents/eruption.json,config,345,345 B,177,.json
overrides/config/lycanitesmobs/mobevents/eruption_spawner.json,config/lycanitesmobs/mobevents/eruption_spawner.json,config,989,989 B,356,.json
overrides/config/lycanitesmobs/mobevents/eventzorz.zip,config/lycanitesmobs/mobevents/eventzorz.zip,config,29411,28.72 KB,22583,.zip
overrides/config/lycanitesmobs/mobevents/halloween.json,config/lycanitesmobs/mobevents/halloween.json,config,387,387 B,186,.json
overrides/config/lycanitesmobs/mobevents/halloween_landspawner.json,config/lycanitesmobs/mobevents/halloween_landspawner.json,config,1425,1.39 KB,436,.json
overrides/config/lycanitesmobs/mobevents/halloween_skyspawner.json,config/lycanitesmobs/mobevents/halloween_skyspawner.json,config,1277,1.25 KB,433,.json
overrides/config/lycanitesmobs/mobevents/hellsfury.json,config/lycanitesmobs/mobevents/hellsfury.json,config,261,261 B,156,.json
overrides/config/lycanitesmobs/mobevents/hellsfury_landspawner.json,config/lycanitesmobs/mobevents/hellsfury_landspawner.json,config,929,929 B,356,.json
overrides/config/lycanitesmobs/mobevents/hellsfury_skyspawner.json,config/lycanitesmobs/mobevents/hellsfury_skyspawner.json,config,858,858 B,348,.json
overrides/config/lycanitesmobs/mobevents/marchofthegorgomites.json,config/lycanitesmobs/mobevents/marchofthegorgomites.json,config,404,404 B,208,.json
overrides/config/lycanitesmobs/mobevents/marchofthegorgomites_spawner.json,config/lycanitesmobs/mobevents/marchofthegorgomites_spawner.json,config,805,805 B,336,.json
overrides/config/lycanitesmobs/mobevents/poopparty.json,config/lycanitesmobs/mobevents/poopparty.json,config,393,393 B,199,.json
overrides/config/lycanitesmobs/mobevents/poopparty_spawner.json,config/lycanitesmobs/mobevents/poopparty_spawner.json,config,779,779 B,329,.json
overrides/config/lycanitesmobs/mobevents/primalfury.json,config/lycanitesmobs/mobevents/primalfury.json,config,394,394 B,199,.json
overrides/config/lycanitesmobs/mobevents/primalfury_spawner.json,config/lycanitesmobs/mobevents/primalfury_spawner.json,config,1061,1.04 KB,361,.json
overrides/config/lycanitesmobs/mobevents/rahovart.json,config/lycanitesmobs/mobevents/rahovart.json,config,508,508 B,241,.json
overrides/config/lycanitesmobs/mobevents/raptorrampage.json,config/lycanitesmobs/mobevents/raptorrampage.json,config,397,397 B,201,.json
overrides/config/lycanitesmobs/mobevents/raptorrampage_spawner.json,config/lycanitesmobs/mobevents/raptorrampage_spawner.json,config,867,867 B,343,.json
overrides/config/lycanitesmobs/mobevents/reptileruckus.json,config/lycanitesmobs/mobevents/reptileruckus.json,config,397,397 B,201,.json
overrides/config/lycanitesmobs/mobevents/reptileruckus_spawner.json,config/lycanitesmobs/mobevents/reptileruckus_spawner.json,config,1006,1006 B,365,.json
overrides/config/lycanitesmobs/mobevents/roasting.json,config/lycanitesmobs/mobevents/roasting.json,config,385,385 B,188,.json
overrides/config/lycanitesmobs/mobevents/roasting_landspawner.json,config/lycanitesmobs/mobevents/roasting_landspawner.json,config,959,959 B,368,.json
overrides/config/lycanitesmobs/mobevents/roasting_skyspawner.json,config/lycanitesmobs/mobevents/roasting_skyspawner.json,config,990,990 B,355,.json
overrides/config/lycanitesmobs/mobevents/rootriot.json,config/lycanitesmobs/mobevents/rootriot.json,config,392,392 B,197,.json
overrides/config/lycanitesmobs/mobevents/rootriot_landspawner.json,config/lycanitesmobs/mobevents/rootriot_landspawner.json,config,928,928 B,357,.json
overrides/config/lycanitesmobs/mobevents/rootriot_skyspawner.json,config/lycanitesmobs/mobevents/rootriot_skyspawner.json,config,785,785 B,333,.json
overrides/config/lycanitesmobs/mobevents/rudolph.json,config/lycanitesmobs/mobevents/rudolph.json,config,384,384 B,188,.json
overrides/config/lycanitesmobs/mobevents/rudolph_spawner.json,config/lycanitesmobs/mobevents/rudolph_spawner.json,config,917,917 B,370,.json
overrides/config/lycanitesmobs/mobevents/saltytree.json,config/lycanitesmobs/mobevents/saltytree.json,config,516,516 B,234,.json
overrides/config/lycanitesmobs/mobevents/saltytree_spawner.json,config/lycanitesmobs/mobevents/saltytree_spawner.json,config,1021,1021 B,378,.json
overrides/config/lycanitesmobs/mobevents/satanclaws.json,config/lycanitesmobs/mobevents/satanclaws.json,config,387,387 B,190,.json
overrides/config/lycanitesmobs/mobevents/satanclaws_spawner.json,config/lycanitesmobs/mobevents/satanclaws_spawner.json,config,846,846 B,352,.json
overrides/config/lycanitesmobs/mobevents/seastorm.json,config/lycanitesmobs/mobevents/seastorm.json,config,478,478 B,217,.json
overrides/config/lycanitesmobs/mobevents/seastorm_skyspawner.json,config/lycanitesmobs/mobevents/seastorm_skyspawner.json,config,857,857 B,349,.json
overrides/config/lycanitesmobs/mobevents/seastorm_waterspawner.json,config/lycanitesmobs/mobevents/seastorm_waterspawner.json,config,867,867 B,362,.json
overrides/config/lycanitesmobs/mobevents/shadowgames.json,config/lycanitesmobs/mobevents/shadowgames.json,config,324,324 B,176,.json
overrides/config/lycanitesmobs/mobevents/shadowgames_landspawner.json,config/lycanitesmobs/mobevents/shadowgames_landspawner.json,config,860,860 B,347,.json
overrides/config/lycanitesmobs/mobevents/shadowgames_skyspawner.json,config/lycanitesmobs/mobevents/shadowgames_skyspawner.json,config,858,858 B,347,.json
overrides/config/lycanitesmobs/mobevents/sharknado.json,config/lycanitesmobs/mobevents/sharknado.json,config,393,393 B,201,.json
overrides/config/lycanitesmobs/mobevents/sharknado_spawner.json,config/lycanitesmobs/mobevents/sharknado_spawner.json,config,779,779 B,329,.json
overrides/config/lycanitesmobs/mobevents/subzero.json,config/lycanitesmobs/mobevents/subzero.json,config,391,391 B,198,.json
overrides/config/lycanitesmobs/mobevents/subzero_spawner.json,config/lycanitesmobs/mobevents/subzero_spawner.json,config,778,778 B,327,.json
overrides/config/lycanitesmobs/mobevents/theswarm.json,config/lycanitesmobs/mobevents/theswarm.json,config,392,392 B,197,.json
overrides/config/lycanitesmobs/mobevents/theswarm_landspawner.json,config/lycanitesmobs/mobevents/theswarm_landspawner.json,config,782,782 B,332,.json
overrides/config/lycanitesmobs/mobevents/theswarm_skyspawner.json,config/lycanitesmobs/mobevents/theswarm_skyspawner.json,config,858,858 B,346,.json
overrides/config/lycanitesmobs/mobevents/tsunami.json,config/lycanitesmobs/mobevents/tsunami.json,config,451,451 B,209,.json
overrides/config/lycanitesmobs/mobevents/tsunami_spawner.json,config/lycanitesmobs/mobevents/tsunami_spawner.json,config,847,847 B,342,.json
overrides/config/lycanitesmobs/mobevents/windstorm.json,config/lycanitesmobs/mobevents/windstorm.json,config,393,393 B,199,.json
overrides/config/lycanitesmobs/mobevents/windstorm_spawner.json,config/lycanitesmobs/mobevents/windstorm_spawner.json,config,918,918 B,351,.json
overrides/config/lycanitesmobs/mobevents/wingedvenom.json,config/lycanitesmobs/mobevents/wingedvenom.json,config,395,395 B,199,.json
overrides/config/lycanitesmobs/mobevents/wingedvenom_spawner.json,config/lycanitesmobs/mobevents/wingedvenom_spawner.json,config,929,929 B,357,.json
overrides/config/lycanitesmobs/mobevents/wintersgrasp.json,config/lycanitesmobs/mobevents/wintersgrasp.json,config,396,396 B,204,.json
overrides/config/lycanitesmobs/mobevents/wintersgrasp_spawner.json,config/lycanitesmobs/mobevents/wintersgrasp_spawner.json,config,858,858 B,346,.json
overrides/config/lycanitesmobs/projectiles/acidglob.json,config/lycanitesmobs/projectiles/acidglob.json,config,579,579 B,291,.json
overrides/config/lycanitesmobs/projectiles/acidsplash.json,config/lycanitesmobs/projectiles/acidsplash.json,config,581,581 B,292,.json
overrides/config/lycanitesmobs/projectiles/aetherwave.json,config/lycanitesmobs/projectiles/aetherwave.json,config,629,629 B,316,.json
overrides/config/lycanitesmobs/projectiles/aquapulse.json,config/lycanitesmobs/projectiles/aquapulse.json,config,700,700 B,338,.json
overrides/config/lycanitesmobs/projectiles/arcanelaser.json,config/lycanitesmobs/projectiles/arcanelaser.json,config,586,586 B,283,.json
overrides/config/lycanitesmobs/projectiles/arcanelaserstorm.json,config/lycanitesmobs/projectiles/arcanelaserstorm.json,config,862,862 B,392,.json
overrides/config/lycanitesmobs/projectiles/blizzard.json,config/lycanitesmobs/projectiles/blizzard.json,config,574,574 B,290,.json
overrides/config/lycanitesmobs/projectiles/bloodleech.json,config/lycanitesmobs/projectiles/bloodleech.json,config,673,673 B,324,.json
overrides/config/lycanitesmobs/projectiles/boulderblast.json,config/lycanitesmobs/projectiles/boulderblast.json,config,579,579 B,296,.json
overrides/config/lycanitesmobs/projectiles/chaosorb.json,config/lycanitesmobs/projectiles/chaosorb.json,config,801,801 B,394,.json
overrides/config/lycanitesmobs/projectiles/crystalshard.json,config/lycanitesmobs/projectiles/crystalshard.json,config,633,633 B,319,.json
overrides/config/lycanitesmobs/projectiles/demonicblast.json,config/lycanitesmobs/projectiles/demonicblast.json,config,765,765 B,369,.json
overrides/config/lycanitesmobs/projectiles/demonicspark.json,config/lycanitesmobs/projectiles/demonicspark.json,config,540,540 B,277,.json
overrides/config/lycanitesmobs/projectiles/devilstar.json,config/lycanitesmobs/projectiles/devilstar.json,config,580,580 B,292,.json
overrides/config/lycanitesmobs/projectiles/doomfireball.json,config/lycanitesmobs/projectiles/doomfireball.json,config,707,707 B,341,.json
overrides/config/lycanitesmobs/projectiles/ember.json,config/lycanitesmobs/projectiles/ember.json,config,581,581 B,293,.json
overrides/config/lycanitesmobs/projectiles/faebolt.json,config/lycanitesmobs/projectiles/faebolt.json,config,587,587 B,298,.json
overrides/config/lycanitesmobs/projectiles/fireball.json,config/lycanitesmobs/projectiles/fireball.json,config,861,861 B,394,.json
overrides/config/lycanitesmobs/projectiles/fireballspark.json,config/lycanitesmobs/projectiles/fireballspark.json,config,637,637 B,314,.json
overrides/config/lycanitesmobs/projectiles/frostbolt.json,config/lycanitesmobs/projectiles/frostbolt.json,config,581,581 B,293,.json
overrides/config/lycanitesmobs/projectiles/frostweb.json,config/lycanitesmobs/projectiles/frostweb.json,config,702,702 B,342,.json
overrides/config/lycanitesmobs/projectiles/hellfireball.json,config/lycanitesmobs/projectiles/hellfireball.json,config,718,718 B,345,.json
overrides/config/lycanitesmobs/projectiles/icefireball.json,config/lycanitesmobs/projectiles/icefireball.json,config,716,716 B,343,.json
overrides/config/lycanitesmobs/projectiles/lifedrain.json,config/lycanitesmobs/projectiles/lifedrain.json,config,624,624 B,293,.json
overrides/config/lycanitesmobs/projectiles/lightball.json,config/lycanitesmobs/projectiles/lightball.json,config,789,789 B,385,.json
overrides/config/lycanitesmobs/projectiles/lobdarklings.json,config/lycanitesmobs/projectiles/lobdarklings.json,config,865,865 B,400,.json
overrides/config/lycanitesmobs/projectiles/magma.json,config/lycanitesmobs/projectiles/magma.json,config,692,692 B,332,.json
overrides/config/lycanitesmobs/projectiles/mudshot.json,config/lycanitesmobs/projectiles/mudshot.json,config,598,598 B,303,.json
overrides/config/lycanitesmobs/projectiles/poisonray.json,config/lycanitesmobs/projectiles/poisonray.json,config,564,564 B,275,.json
overrides/config/lycanitesmobs/projectiles/poop.json,config/lycanitesmobs/projectiles/poop.json,config,736,736 B,354,.json
